dttm,lon,lat,temp,sal,fluor,cdom,xmiss,wind_sp,wind_dir,heading,pitch,roll,filename
2023-06-16T08:21:31Z,-70.78104333333333,41.353245,17.1328,31.7804,115,64,NA,2.92,252.26,266.35,-0.01,2.98,Event60sec_001.elg
2023-06-16T08:22:31Z,-70.78103666666667,41.35325,17.1224,31.7799,126,64,NA,1.94,245.57,264.98,0.06,2.94,Event60sec_001.elg
2023-06-16T08:23:31Z,-70.78102333333334,41.35324333333333,17.1223,31.7804,122,64,NA,2.03,180.08,265.81,0.29,2.1,Event60sec_001.elg
2023-06-16T08:24:31Z,-70.78102333333334,41.35323666666667,17.1196,31.7799,115,61,NA,1.93,209.36,269.54,0.13,3,Event60sec_001.elg
2023-06-16T08:25:31Z,-70.78103833333333,41.35322,17.1203,31.7808,124,61,NA,0.93,219.61,272.6,0.2,2.67,Event60sec_001.elg
2023-06-16T08:26:31Z,-70.78104166666667,41.35321666666667,17.1183,31.7795,120,61,NA,1.92,241.19,273.07,0.43,2.33,Event60sec_001.elg
2023-06-16T08:27:31Z,-70.78105333333333,41.353215,17.1095,31.7804,126,64,NA,1.91,254.87,272.3,0.2,2.99,Event60sec_001.elg
2023-06-16T08:28:31Z,-70.78105333333333,41.353213333333336,17.1169,31.7799,127,61,NA,0.1,112.8,270.31,0.22,2.91,Event60sec_001.elg
2023-06-16T08:29:31Z,-70.78104833333333,41.353206666666665,17.1038,31.7798,127,61,NA,0.1,99.9,270.76,0.37,2.13,Event60sec_001.elg
2023-06-16T08:30:31Z,-70.781035,41.353195,17.1137,31.7799,108,61,NA,0.1,71.8,274.31,0.23,2.83,Event60sec_001.elg
2023-06-16T08:31:31Z,-70.78103833333333,41.35318,17.1017,31.7804,114,64,NA,0.97,330.31,277.86,0.25,3.47,Event60sec_001.elg
2023-06-16T08:32:31Z,-70.78104333333333,41.353175,17.1071,31.7794,127,61,NA,2.91,254.54,279.36,0.26,2.01,Event60sec_001.elg
2023-06-16T08:33:31Z,-70.78105166666667,41.353181666666664,17.1096,31.7795,122,61,NA,0.95,234.53,279.63,0.65,2.59,Event60sec_001.elg
2023-06-16T08:34:31Z,-70.78105833333333,41.35319166666667,17.1061,31.7792,117,64,NA,0.1,125.5,279,0.47,3.1,Event60sec_001.elg
2023-06-16T08:35:31Z,-70.78105333333333,41.35319333333333,17.1082,31.7791,125,61,NA,0.99,226.64,277.36,0.43,2.08,Event60sec_001.elg
2023-06-16T08:36:31Z,-70.78105,41.35319166666667,17.1093,31.7786,111,61,NA,0,0,276.03,0.25,2.82,Event60sec_001.elg
2023-06-16T08:37:31Z,-70.78106333333334,41.35316666666667,17.103,31.779,112,64,NA,1,211.65,276.38,0.49,2.57,Event60sec_001.elg
2023-06-16T08:38:32Z,-70.781065,41.35319,17.1017,31.7789,120,61,NA,1.91,261.53,277.06,0.39,2.23,Event60sec_001.elg
2023-06-16T08:39:32Z,-70.78105833333333,41.35319,17.097,31.7778,129,61,NA,1.94,232.21,278.58,0.27,2.61,Event60sec_001.elg
2023-06-16T08:40:32Z,-70.78105666666667,41.353185,17.0978,31.7768,119,61,NA,0.97,219.06,278.64,0.47,2.81,Event60sec_001.elg
2023-06-16T08:41:32Z,-70.78107,41.353181666666664,17.1018,31.7732,113,64,NA,0.1,125,278.02,0.28,2.17,Event60sec_001.elg
2023-06-16T08:42:32Z,-70.78106833333334,41.353185,17.1191,31.7706,120,61,NA,0.1,136.9,277.73,0.37,2.33,Event60sec_001.elg
2023-06-16T08:43:32Z,-70.78105666666667,41.35319166666667,17.1142,31.7709,113,61,NA,0.1,148.5,276.26,0.28,2.66,Event60sec_001.elg
2023-06-16T08:44:32Z,-70.78104333333333,41.35319,17.1145,31.7699,128,64,NA,1.95,264.65,275.16,0.36,2.22,Event60sec_001.elg
2023-06-16T08:45:32Z,-70.78104166666667,41.35319,17.1186,31.7701,132,64,NA,1.96,236.19,275.83,0.35,2.92,Event60sec_001.elg
2023-06-16T08:46:32Z,-70.78105666666667,41.35317833333333,17.1182,31.7701,115,61,NA,0.1,108.6,277.89,0.24,2.66,Event60sec_001.elg
2023-06-16T08:47:32Z,-70.78107,41.35316666666667,17.1146,31.7707,120,61,NA,1.95,237.5,279.08,0.28,2.6,Event60sec_001.elg
2023-06-16T08:48:32Z,-70.78108,41.35317166666667,17.1128,31.7702,120,64,NA,2,221.25,279.12,0.22,3.05,Event60sec_001.elg
2023-06-16T08:49:32Z,-70.781075,41.35319666666667,17.1095,31.7699,154,62,NA,0.1,140.3,278.04,0.28,2.68,Event60sec_001.elg
2023-06-16T08:50:32Z,-70.78106,41.35321166666667,17.117,31.7701,127,61,NA,0.1,164.9,275.59,0.34,2.38,Event60sec_001.elg
2023-06-16T08:51:32Z,-70.781045,41.353208333333335,17.1148,31.7698,121,64,NA,3,267.46,274.46,0.54,2.58,Event60sec_001.elg
2023-06-16T08:52:32Z,-70.78104666666667,41.353185,17.1279,31.7689,117,61,NA,0.1,183.7,274.49,0.33,2.21,Event60sec_001.elg
2023-06-16T08:53:32Z,-70.78104166666667,41.35319666666667,17.13,31.768,130,64,NA,0.1,161.8,274.7,0.41,2.41,Event60sec_001.elg
2023-06-16T08:54:32Z,-70.78105166666667,41.353206666666665,17.1255,31.7693,124,64,NA,0.1,137.7,274.24,0.45,2.78,Event60sec_001.elg
2023-06-16T08:55:32Z,-70.78105333333333,41.35319166666667,17.1253,31.7693,135,61,NA,1.93,253.52,274.52,0.46,2.4,Event60sec_001.elg
2023-06-16T08:56:32Z,-70.78108333333333,41.35321166666667,17.1267,31.7697,139,61,NA,0.92,239.8,275.53,0.37,1.99,Event60sec_001.elg
2023-06-16T08:57:32Z,-70.78108,41.353206666666665,17.1205,31.7701,126,64,NA,1.97,204.9,275.67,0.42,3.02,Event60sec_001.elg
2023-06-16T08:58:32Z,-70.78106333333334,41.353213333333336,17.1224,31.77,119,62,NA,0.1,117.3,275.59,0.52,2.61,Event60sec_001.elg
2023-06-16T08:59:32Z,-70.781055,41.35320333333333,17.1192,31.77,133,64,NA,0.95,270.54,274.7,0.25,1.96,Event60sec_001.elg
2023-06-16T09:00:32Z,-70.78104,41.353188333333335,17.1141,31.7701,123,62,NA,2.96,273.04,274.83,0.34,1.78,Event60sec_001.elg
2023-06-16T09:01:32Z,-70.78101833333334,41.35317666666667,17.121,31.7704,114,61,NA,3.95,263,276.21,0.47,2.18,Event60sec_001.elg
2023-06-16T09:02:32Z,-70.781045,41.35320166666666,17.1209,31.7706,124,62,NA,3.94,257.55,276.69,0.38,2.76,Event60sec_001.elg
2023-06-16T09:03:32Z,-70.781055,41.35319666666667,17.1179,31.7702,130,64,NA,3.94,261.86,275.98,0.38,2.71,Event60sec_001.elg
2023-06-16T09:04:32Z,-70.781065,41.35320166666666,17.1093,31.7702,120,64,NA,2.93,270.15,274.59,0.52,1.62,Event60sec_001.elg
2023-06-16T09:05:32Z,-70.78106,41.353205,17.116,31.7696,129,64,NA,2.93,263.99,273.31,0.32,1.77,Event60sec_001.elg
2023-06-16T09:06:32Z,-70.78103666666667,41.353215,17.1069,31.7701,137,65,NA,3.92,266.64,273.49,0.32,2.72,Event60sec_001.elg
2023-06-16T09:07:32Z,-70.78103,41.353205,17.0962,31.7706,110,61,NA,3,259.93,275.93,0.4,2.47,Event60sec_001.elg
2023-06-16T09:08:32Z,-70.78104666666667,41.3532,17.093,31.769,111,64,NA,1.91,271.3,278.3,0.27,2.02,Event60sec_001.elg
2023-06-16T09:09:32Z,-70.78104666666667,41.353233333333336,17.0941,31.7686,128,61,NA,1.95,250.01,277.46,0.49,2.34,Event60sec_001.elg
2023-06-16T09:10:32Z,-70.78104166666667,41.35324,17.0914,31.7682,129,64,NA,2.97,252.16,274.98,0.27,2.79,Event60sec_001.elg
2023-06-16T09:11:32Z,-70.781055,41.353235,17.0953,31.7681,135,64,NA,2.96,251.08,272.81,0.09,1.95,Event60sec_001.elg
2023-06-16T09:12:32Z,-70.78105666666667,41.353233333333336,17.0913,31.7687,157,61,NA,1.96,250.32,270.95,0.21,2.34,Event60sec_001.elg
2023-06-16T09:13:32Z,-70.78104833333333,41.35325666666667,17.088,31.7691,130,61,NA,0.92,271.64,269.89,0.37,2.64,Event60sec_001.elg
2023-06-16T09:14:32Z,-70.78105,41.35323,17.0835,31.7694,141,61,NA,0.91,255.94,271.02,0.2,2.4,Event60sec_001.elg
2023-06-16T09:15:32Z,-70.78106333333334,41.353228333333334,17.0751,31.7688,122,61,NA,0.1,85.1,272.73,0.38,2.23,Event60sec_001.elg
2023-06-16T09:16:32Z,-70.78106,41.35322166666667,17.0816,31.7687,117,64,NA,0.1,79.6,274.16,0.27,3.12,Event60sec_001.elg
2023-06-16T09:17:32Z,-70.78105,41.353205,17.0771,31.7688,115,64,NA,1,279.41,275.41,0.41,2.55,Event60sec_001.elg
2023-06-16T09:18:32Z,-70.78104166666667,41.35320166666666,17.0746,31.7691,117,64,NA,1,211.66,276.71,0.29,2.45,Event60sec_001.elg
2023-06-16T09:19:32Z,-70.78103666666667,41.353208333333335,17.0725,31.7687,129,61,NA,2,261.24,277.2,0.45,2.77,Event60sec_001.elg
2023-06-16T09:20:32Z,-70.78103833333333,41.35321,17.0709,31.7682,121,61,NA,1.06,177.86,276.34,0.32,2.65,Event60sec_001.elg
2023-06-16T09:21:32Z,-70.78105166666667,41.353225,17.067,31.7684,129,64,NA,3,201.36,276.36,0.22,2.44,Event60sec_001.elg
2023-06-16T09:22:32Z,-70.78105666666667,41.35323,17.0649,31.7677,120,64,NA,0.96,226.54,276.9,0.52,2.76,Event60sec_001.elg
2023-06-16T09:23:32Z,-70.78104833333333,41.35322333333333,17.0647,31.7677,142,64,NA,3,240.6,277.58,0.29,3.21,Event60sec_001.elg
2023-06-16T09:24:32Z,-70.781035,41.35323,17.0588,31.7671,120,64,NA,2,228.65,275.61,0.36,2.97,Event60sec_001.elg
2023-06-16T09:25:32Z,-70.78103,41.35323,17.043,31.7667,121,64,NA,1.06,204.95,273.54,0.19,2.12,Event60sec_001.elg
2023-06-16T09:26:32Z,-70.78103,41.35324333333333,17.0371,31.7666,133,64,NA,2.04,210.59,273.24,0.31,2.58,Event60sec_001.elg
2023-06-16T09:27:32Z,-70.78102166666666,41.35323833333333,17.04,31.7669,126,64,NA,3.05,199.44,272.12,0.36,3.19,Event60sec_001.elg
2023-06-16T09:28:32Z,-70.78104,41.35325,17.0404,31.7645,125,64,NA,3.01,211.73,270.62,0.51,2.95,Event60sec_001.elg
2023-06-16T09:29:32Z,-70.78105666666667,41.353251666666665,17.0328,31.7654,144,61,NA,1.99,216.3,269.14,0.31,1.98,Event60sec_001.elg
2023-06-16T09:30:32Z,-70.78106333333334,41.35325666666667,17.0309,31.7652,117,64,NA,2.93,259.38,266.65,0.19,2.43,Event60sec_001.elg
2023-06-16T09:31:32Z,-70.78106333333334,41.353275,17.031,31.7656,122,64,NA,1.96,225.74,265.39,0.23,2.68,Event60sec_001.elg
2023-06-16T09:32:32Z,-70.781045,41.35325666666667,17.0331,31.7651,116,61,NA,0.91,289.17,265.58,0.37,2.95,Event60sec_001.elg
2023-06-16T09:33:32Z,-70.78104166666667,41.35325666666667,17.0277,31.7649,111,64,NA,0.1,59.4,266.82,0.31,2.5,Event60sec_001.elg
2023-06-16T09:34:32Z,-70.78104833333333,41.35323666666667,17.0261,31.7627,125,61,NA,0.92,182.18,269.07,0.25,1.92,Event60sec_001.elg
2023-06-16T09:35:32Z,-70.78106,41.35322166666667,17.0216,31.7636,113,61,NA,0.9,249.23,271.38,0.37,2.78,Event60sec_001.elg
2023-06-16T09:36:32Z,-70.78107,41.35323,17.0193,31.764,124,61,NA,0,0,271.95,0.32,2.65,Event60sec_001.elg
2023-06-16T09:37:32Z,-70.78107166666666,41.35322166666667,17.0132,31.7632,130,64,NA,0,0,270.74,0.12,2.58,Event60sec_001.elg
2023-06-16T09:38:32Z,-70.78107,41.35322,17.0104,31.7618,124,64,NA,2,252.27,269.27,0.33,2.75,Event60sec_001.elg
2023-06-16T09:39:32Z,-70.78106166666667,41.353233333333336,17.0102,31.7614,137,61,NA,2.9,245.53,270.11,0.35,2.48,Event60sec_001.elg
2023-06-16T09:40:32Z,-70.78104833333333,41.353215,17.0111,31.7607,131,63,NA,1.95,275.28,273.78,0.37,2.89,Event60sec_001.elg
2023-06-16T09:41:32Z,-70.78104666666667,41.35319666666667,17.0079,31.7612,122,61,NA,1.97,291.34,277.63,0.54,2.54,Event60sec_001.elg
2023-06-16T09:42:32Z,-70.78105,41.35320166666666,17.0096,31.7624,129,61,NA,2,266.32,279.32,0.27,2.32,Event60sec_001.elg
2023-06-16T09:43:32Z,-70.78105,41.35321166666667,17.0059,31.7643,137,61,NA,0.9,277.33,277.91,0.29,2.48,Event60sec_001.elg
2023-06-16T09:44:32Z,-70.78106666666666,41.35322,17.006,31.7646,123,61,NA,0.92,262.05,275.64,0.39,2.52,Event60sec_001.elg
2023-06-16T09:45:32Z,-70.78106666666666,41.35322,17.0003,31.7644,115,64,NA,2,266.47,273.47,0.44,2.39,Event60sec_001.elg
2023-06-16T09:46:32Z,-70.78106,41.353225,16.9969,31.7631,125,64,NA,1,283.11,272.11,0.37,2.74,Event60sec_001.elg
2023-06-16T09:47:32Z,-70.78107,41.35322166666667,16.9955,31.7623,126,64,NA,0.1,108.3,272.1,0.32,2.09,Event60sec_001.elg
2023-06-16T09:48:32Z,-70.78105833333333,41.35321666666667,16.9931,31.7617,117,61,NA,0.91,294,273.35,0.43,2.2,Event60sec_001.elg
2023-06-16T09:49:32Z,-70.781045,41.353215,16.9935,31.7607,129,61,NA,2,267.7,274.7,0.38,2.82,Event60sec_001.elg
2023-06-16T09:50:32Z,-70.78106333333334,41.353213333333336,16.9892,31.7612,110,61,NA,0.94,326.39,275.49,0.52,2.88,Event60sec_001.elg
2023-06-16T09:51:32Z,-70.78106666666666,41.353215,16.9866,31.76,115,64,NA,0.1,96.1,275.82,0.25,1.84,Event60sec_001.elg
2023-06-16T09:52:33Z,-70.78107666666666,41.353228333333334,16.9858,31.7595,133,63,NA,1.01,28.14,275.5,0.46,2.28,Event60sec_001.elg
2023-06-16T09:53:33Z,-70.781095,41.353215,16.9748,31.759,127,61,NA,0.1,114.9,274.84,0.38,2.89,Event60sec_001.elg
2023-06-16T09:54:33Z,-70.78108833333333,41.35322333333333,16.9719,31.7585,129,61,NA,1,317.38,274.38,0.44,2.7,Event60sec_001.elg
2023-06-16T09:55:33Z,-70.781085,41.353233333333336,16.9662,31.7568,129,61,NA,1.9,283.67,274.88,0.43,2.06,Event60sec_001.elg
2023-06-16T09:56:33Z,-70.78109,41.353215,16.9619,31.7582,127,61,NA,2.91,298.05,275.36,0.42,2.62,Event60sec_001.elg
2023-06-16T09:57:33Z,-70.78107666666666,41.353215,16.9604,31.7583,128,63,NA,1.91,291.72,275.51,0.29,2.35,Event60sec_001.elg
2023-06-16T09:58:33Z,-70.78104333333333,41.353215,16.9571,31.7574,137,64,NA,2,284.41,275.42,0.34,1.77,Event60sec_001.elg
2023-06-16T09:59:33Z,-70.78104666666667,41.353215,16.951,31.7576,118,61,NA,3,261.44,275.43,0.34,2.29,Event60sec_001.elg
2023-06-16T10:00:33Z,-70.78103666666667,41.353215,16.9485,31.7566,129,63,NA,2.9,260.35,275.95,0.26,2.07,Event60sec_001.elg
2023-06-16T10:01:33Z,-70.78105,41.35322,16.9437,31.7565,122,64,NA,2.9,273.88,276.44,0.22,2.48,Event60sec_001.elg
2023-06-16T10:02:33Z,-70.781065,41.353226666666664,16.9385,31.757,119,61,NA,1.9,288.91,277.15,0.35,2.41,Event60sec_001.elg
2023-06-16T10:03:33Z,-70.78105,41.35323,16.9412,31.7559,130,61,NA,2.9,272.38,276.82,0.52,1.88,Event60sec_001.elg
2023-06-16T10:04:33Z,-70.78106,41.353246666666664,16.9384,31.7561,106,61,NA,2.9,277.65,275.73,0.24,2.38,Event60sec_001.elg
2023-06-16T10:05:33Z,-70.78105166666667,41.35323833333333,16.9361,31.7562,131,61,NA,0.91,298.09,274.69,0.52,2.65,Event60sec_001.elg
2023-06-16T10:06:33Z,-70.78104666666667,41.35324166666667,16.937,31.756,111,64,NA,4,276.3,274.36,0.28,1.99,Event60sec_001.elg
2023-06-16T10:07:33Z,-70.78104333333333,41.35324333333333,16.9341,31.7556,116,63,NA,2.91,273.76,275.12,0.37,1.9,Event60sec_001.elg
2023-06-16T10:08:33Z,-70.78105833333333,41.353235,16.927,31.7553,120,63,NA,2.91,284.35,276.41,0.31,2.39,Event60sec_001.elg
2023-06-16T10:09:33Z,-70.78105666666667,41.35323,16.9287,31.7552,140,63,NA,2.9,277.77,277.32,0.41,2.3,Event60sec_001.elg
2023-06-16T10:10:33Z,-70.781055,41.35323666666667,16.9291,31.7554,123,63,NA,3,279.6,277.6,0.32,1.73,Event60sec_001.elg
2023-06-16T10:11:33Z,-70.78104833333333,41.353233333333336,16.9249,31.7552,119,63,NA,3,278.4,277.37,0.25,1.95,Event60sec_001.elg
2023-06-16T10:12:33Z,-70.78104833333333,41.35324166666667,16.9201,31.7562,142,63,NA,3,294.38,277.34,0.52,2.42,Event60sec_001.elg
2023-06-16T10:13:33Z,-70.78105,41.35323666666667,16.9218,31.7553,131,63,NA,2,285.56,277.6,0.3,1.84,Event60sec_001.elg
2023-06-16T10:14:33Z,-70.78105333333333,41.35323833333333,16.9219,31.7564,116,60,NA,2.9,288.45,277.94,0.48,2.58,Event60sec_001.elg
2023-06-16T10:15:33Z,-70.781075,41.353258333333336,16.9244,31.7561,123,63,NA,2.9,288.64,278.31,0.41,2.51,Event60sec_001.elg
2023-06-16T10:16:33Z,-70.78109,41.353233333333336,16.9236,31.7571,114,64,NA,1.9,298.34,278.51,0.24,1.96,Event60sec_001.elg
2023-06-16T10:17:33Z,-70.78112,41.353265,16.9231,31.7564,135,63,NA,2.9,290.7,275.68,0.33,2.23,Event60sec_001.elg
2023-06-16T10:18:33Z,-70.78117833333333,41.35324,16.9241,31.7588,131,63,NA,2.73,306.93,271.49,0.21,2.63,Event60sec_001.elg
2023-06-16T10:19:33Z,-70.78126333333333,41.35322166666667,16.9232,31.7579,130,60,NA,2.81,290.48,271.37,0.12,2.59,Event60sec_001.elg
2023-06-16T10:20:33Z,-70.78132833333333,41.35320333333333,16.9246,31.7581,121,61,NA,2.81,294.27,272.83,0.21,2.05,Event60sec_001.elg
2023-06-16T10:21:33Z,-70.78139,41.35320333333333,16.9237,31.7575,126,60,NA,1.81,287.21,274.66,0.13,2.41,Event60sec_001.elg
2023-06-16T10:22:33Z,-70.78144333333333,41.35319166666667,16.9215,31.758,123,63,NA,2.9,278.33,276.22,0.4,2.41,Event60sec_001.elg
2023-06-16T10:23:33Z,-70.78145666666667,41.35317833333333,16.9188,31.7578,118,63,NA,2.9,266.64,275.86,0.26,2.05,Event60sec_001.elg
2023-06-16T10:24:33Z,-70.78148166666666,41.35317166666667,16.9149,31.7581,116,63,NA,2.9,273.93,271.97,0.22,2.55,Event60sec_001.elg
2023-06-16T10:25:33Z,-70.781535,41.353163333333335,16.9157,31.7586,135,63,NA,3.8,270.77,266.9,0.15,2.2,Event60sec_001.elg
2023-06-16T10:26:33Z,-70.78166333333333,41.353136666666664,16.9106,31.7592,132,63,NA,3.6,270.11,275.71,0.16,2.01,Event60sec_001.elg
2023-06-16T10:27:33Z,-70.78179166666666,41.353136666666664,16.907,31.759,131,63,NA,3.72,269.67,280.11,0.16,2.21,Event60sec_001.elg
2023-06-16T10:28:33Z,-70.781905,41.353136666666664,16.9061,31.7594,127,63,NA,2.83,265.68,281.67,0.34,2.21,Event60sec_001.elg
2023-06-16T10:29:33Z,-70.782175,41.35316,16.9044,31.7601,119,63,NA,2.58,263.86,291.29,0.31,2.03,Event60sec_001.elg
2023-06-16T10:30:33Z,-70.78290166666666,41.353451666666665,16.8959,31.7579,119,63,NA,3.95,271.79,320.16,0.31,1.97,Event60sec_001.elg
2023-06-16T10:31:33Z,-70.78348,41.354225,16.8894,31.759,110,63,NA,4.31,268.49,331.26,0.15,2.17,Event60sec_001.elg
2023-06-16T10:32:33Z,-70.78413333333333,41.35525166666667,16.8743,31.7589,132,63,NA,5.35,262.21,327.07,0.24,2.16,Event60sec_001.elg
2023-06-16T10:33:33Z,-70.78498833333333,41.35634,16.8607,31.7585,117,60,NA,5.54,264.31,325.43,0.49,2.07,Event60sec_001.elg
2023-06-16T10:34:33Z,-70.78589833333334,41.357591666666664,16.8349,31.7553,110,64,NA,4.72,259.91,331.86,0.29,1.99,Event60sec_001.elg
2023-06-16T10:35:33Z,-70.78671833333334,41.358945,16.811,31.7536,125,63,NA,5.79,259.95,328.1,0.31,2.31,Event60sec_001.elg
2023-06-16T10:36:33Z,-70.78772166666667,41.36047,16.6765,31.7334,117,63,NA,6.86,251.31,310.78,0.17,2.63,Event60sec_001.elg
2023-06-16T10:37:33Z,-70.78942,41.361485,16.698,31.7307,123,63,NA,5.38,242.7,295.92,0.33,2.23,Event60sec_001.elg
2023-06-16T10:38:33Z,-70.79132833333334,41.36234,16.7738,31.76,137,63,NA,5.61,243.95,297.71,0.13,2.6,Event60sec_001.elg
2023-06-16T10:39:33Z,-70.79327666666667,41.36310833333334,16.815,31.769,118,61,NA,5.56,257.45,302.88,0.19,2.52,Event60sec_001.elg
2023-06-16T10:40:33Z,-70.79518833333333,41.36395666666667,16.83,31.7735,114,61,NA,4.63,249.55,297.57,0.3,2.43,Event60sec_001.elg
2023-06-16T10:41:33Z,-70.797115,41.36478666666667,16.8034,31.7623,130,63,NA,5.58,255.08,297.6,0.12,2.39,Event60sec_001.elg
2023-06-16T10:42:33Z,-70.79905166666667,41.36561833333333,16.7806,31.7595,114,63,NA,6.3,261.92,297.81,0.17,2.28,Event60sec_001.elg
2023-06-16T10:43:33Z,-70.800975,41.366458333333334,16.7446,31.746,127,60,NA,5.31,256.85,297.87,0.56,1.97,Event60sec_001.elg
2023-06-16T10:44:33Z,-70.80288333333333,41.36731,16.7254,31.7385,134,63,NA,6.32,261.93,296.96,0.08,2.31,Event60sec_001.elg
2023-06-16T10:45:33Z,-70.80481333333333,41.36816,16.7299,31.744,125,60,NA,6.28,261.62,297.52,-0.08,2.17,Event60sec_001.elg
2023-06-16T10:46:33Z,-70.80676333333334,41.36901666666667,16.7259,31.7454,122,63,NA,5.21,259.6,296.85,-0.02,2.26,Event60sec_001.elg
2023-06-16T10:47:33Z,-70.80872666666667,41.36986666666667,16.7558,31.7544,129,63,NA,4.48,249.75,297.77,0.85,1.94,Event60sec_001.elg
2023-06-16T10:48:33Z,-70.81083166666667,41.37043166666667,16.7297,31.752,118,63,NA,5.03,238.36,268.19,0.68,2.36,Event60sec_001.elg
2023-06-16T10:49:33Z,-70.81308166666666,41.37038166666667,16.7937,31.7781,130,60,NA,5.79,241.64,269.54,-0.68,2.13,Event60sec_001.elg
2023-06-16T10:50:33Z,-70.81534166666667,41.37036,16.7887,31.7758,129,61,NA,4.79,235.85,270,-0.2,2.26,Event60sec_001.elg
2023-06-16T10:51:33Z,-70.81761166666666,41.37034166666667,16.8497,31.7934,115,61,NA,5.27,253.43,270.29,-0.77,2.26,Event60sec_001.elg
2023-06-16T10:52:33Z,-70.81989,41.370326666666664,16.8365,31.7898,121,63,NA,5.2,254.71,270.51,0.67,2.35,Event60sec_001.elg
2023-06-16T10:53:33Z,-70.82215,41.37029,16.8333,31.7862,121,63,NA,5.66,243.57,270.05,-0.11,2.3,Event60sec_001.elg
2023-06-16T10:54:33Z,-70.82438,41.37013,16.6128,31.7193,111,60,NA,5.56,241.11,266.76,0.14,1.94,Event60sec_001.elg
2023-06-16T10:55:33Z,-70.82653166666667,41.370063333333334,16.311,31.6812,122,57,NA,6.61,234.88,272.47,-0.76,2.79,Event60sec_001.elg
2023-06-16T10:56:33Z,-70.82864666666667,41.37011,16.3336,31.6794,116,57,NA,6.2,239.23,270.98,-0.13,2.44,Event60sec_001.elg
2023-06-16T10:57:33Z,-70.83078,41.37014,16.3456,31.6791,107,57,NA,5.44,231.95,269.11,-1.08,2.43,Event60sec_001.elg
2023-06-16T10:58:33Z,-70.83292833333333,41.370105,16.3538,31.6777,128,57,NA,3.63,240.95,267.02,0.69,2.47,Event60sec_001.elg
2023-06-16T10:59:33Z,-70.83510333333334,41.37005166666667,16.3524,31.676,117,57,NA,4.58,249.35,268.26,-0.41,2.83,Event60sec_001.elg
2023-06-16T11:00:33Z,-70.83729666666666,41.370018333333334,16.3367,31.6722,121,57,NA,6.01,235.86,266.55,-1.53,3.11,Event60sec_001.elg
2023-06-16T11:01:33Z,-70.839525,41.37009166666667,16.3051,31.6646,126,57,NA,5.37,235.51,274.41,-0.34,2.71,Event60sec_001.elg
2023-06-16T11:02:33Z,-70.841745,41.370248333333336,16.2747,31.659300000000002,115,57,NA,4.38,223.36,266.82,-0.04,2.87,Event60sec_001.elg
2023-06-16T11:03:33Z,-70.844035,41.370218333333334,16.217,31.6496,115,58,NA,4.94,232.85,269.38,0.26,2.83,Event60sec_001.elg
2023-06-16T11:04:33Z,-70.84628666666667,41.37040666666667,16.1424,31.6492,133,59,NA,5.11,238.95,275.31,-0.75,4.12,Event60sec_001.elg
2023-06-16T11:05:34Z,-70.84850666666667,41.37082,15.8952,31.6555,131,60,NA,6.95,233.58,273.21,-0.49,2.98,Event60sec_001.elg
2023-06-16T11:06:34Z,-70.85071,41.37112333333334,15.6483,31.6734,135,61,NA,7.03,227.71,267.69,-0.79,2.62,Event60sec_001.elg
2023-06-16T11:07:34Z,-70.85289166666666,41.37142333333333,15.5526,31.6839,137,63,NA,7.44,225.68,270.77,0.08,3.08,Event60sec_001.elg
2023-06-16T11:08:34Z,-70.85502666666666,41.371955,15.7797,31.6814,119,62,NA,8.08,224.75,271.41,0.77,2.98,Event60sec_001.elg
2023-06-16T11:09:34Z,-70.85711666666667,41.372405,16.1481,31.6746,115,57,NA,9.16,237.46,266.44,-0.96,2.78,Event60sec_001.elg
2023-06-16T11:10:34Z,-70.85917833333333,41.37277666666667,16.3499,31.6764,125,57,NA,7.39,233.77,269.27,0.94,2.43,Event60sec_001.elg
2023-06-16T11:11:34Z,-70.86121833333333,41.37322833333333,16.3768,31.678,122,57,NA,8.24,237.78,270.37,0.09,2.57,Event60sec_001.elg
2023-06-16T11:12:34Z,-70.863275,41.37367833333333,16.3297,31.6742,126,57,NA,8.24,236.67,270.36,0.11,2.14,Event60sec_001.elg
2023-06-16T11:13:34Z,-70.86536666666666,41.37424166666667,16.3022,31.6812,121,57,NA,8.65,234.07,272.65,-0.48,2.67,Event60sec_001.elg
2023-06-16T11:14:34Z,-70.86744166666666,41.37473833333333,16.4328,31.6853,127,59,NA,8.61,218.28,269.46,1.67,2.39,Event60sec_001.elg
2023-06-16T11:15:34Z,-70.86946166666667,41.375206666666664,16.5135,31.6875,143,57,NA,8.2,240.12,274.42,-0.08,1.69,Event60sec_001.elg
2023-06-16T11:16:34Z,-70.87153666666667,41.375715,16.5286,31.6866,119,57,NA,8.86,226.92,258.79,0.41,3.87,Event60sec_001.elg
2023-06-16T11:17:34Z,-70.8733,41.37540166666667,16.5655,31.6904,131,57,NA,7.52,226.36,206.55,0.72,2.61,Event60sec_001.elg
2023-06-16T11:18:34Z,-70.87359166666667,41.37415333333333,16.5734,31.6897,121,57,NA,6.05,239.79,189,0.88,2.64,Event60sec_001.elg
2023-06-16T11:19:34Z,-70.87384333333333,41.37287666666667,16.5775,31.6891,127,57,NA,8.65,234.8,211.07,-1.68,1.9,Event60sec_001.elg
2023-06-16T11:20:34Z,-70.87494166666667,41.37196,16.5898,31.6875,140,57,NA,8.58,227.04,224.91,-0.37,2.88,Event60sec_001.elg
