dttm,lon,lat,temp,sal,fluor,cdom,xmiss_1min,wind_sp,wind_dir,heading,pitch,roll,filename
2022-06-11T10:55:10.000Z,-71.26949833333333,41.11929,17.6949,32.0631,319,147,6813.55,3.49,55.28,29.48,0.38,3.57,Event60sec_002.elg
2022-06-11T10:56:10.000Z,-71.26895333333333,41.12096833333333,17.6898,32.0615,310,143,7370.07,3.48,355.93,358.62,0.5,2.7,Event60sec_002.elg
2022-06-11T10:57:10.000Z,-71.26843666666667,41.12271833333333,17.6771,32.0522,245,153,7460.75,4.72,347.07,16.56,-0.5,2.86,Event60sec_002.elg
2022-06-11T10:58:10.000Z,-71.26807,41.12451333333333,17.6705,32.0263,280,150,7035.85,2.44,44.1,16.45,1.64,-0.96,Event60sec_002.elg
2022-06-11T10:59:10.000Z,-71.26731333333333,41.12625833333333,17.6824,32.0149,298,144,6884.98,4.55,43.79,10.17,0.26,0.76,Event60sec_002.elg
2022-06-11T11:00:10.000Z,-71.26691333333333,41.128096666666664,17.6885,32.0166,227,145,6723.07,3.34,16.74,16.46,0.98,0.26,Event60sec_002.elg
2022-06-11T11:01:10.000Z,-71.266415,41.129925,17.6874,32.0156,288,143,6286.28,6,321.22,8.94,-0.53,-2.32,Event60sec_002.elg
2022-06-11T11:02:10.000Z,-71.26582666666667,41.13171833333333,17.686,32.019,277,150,7278.48,3.76,66.79,16.04,-0.37,3.44,Event60sec_002.elg
2022-06-11T11:03:10.000Z,-71.26552833333334,41.13354833333333,17.6881,32.0231,339,148,7474.88,4.85,343.76,4.59,-1.71,1.13,Event60sec_002.elg
2022-06-11T11:04:10.000Z,-71.26498666666667,41.135371666666664,17.6954,32.0283,306,144,7174.42,4.59,12.41,27.52,-0.07,-4.27,Event60sec_002.elg
2022-06-11T11:05:10.000Z,-71.26451166666666,41.13713666666666,17.6958,32.0275,252,146,7004.97,3.62,33.45,359.22,-0.5,-2.72,Event60sec_002.elg
2022-06-11T11:06:10.000Z,-71.26404666666667,41.138933333333334,17.6963,32.0251,291,142,7197.62,4.62,344.29,15.11,0.39,-2.57,Event60sec_002.elg
2022-06-11T11:07:10.000Z,-71.26384166666666,41.14075,17.697,32.0243,255,146,7185.05,3.66,358.66,23.82,0.49,0.56,Event60sec_002.elg
2022-06-11T11:08:10.000Z,-71.26286666666667,41.142453333333336,17.6938,32.0228,265,146,7141.05,3.32,24.39,13.88,0.64,-1.61,Event60sec_002.elg
2022-06-11T11:09:10.000Z,-71.26261333333333,41.14430333333333,17.6849,32.0193,302,148,7069.45,4.29,32.92,12.76,0.41,2.83,Event60sec_002.elg
2022-06-11T11:10:10.000Z,-71.26203333333333,41.146118333333334,17.6761,32.0191,305,150,6824.72,3.58,59.33,12.39,0.68,1.26,Event60sec_002.elg
2022-06-11T11:11:10.000Z,-71.26161,41.14796666666667,17.6646,32.018,296,149,6794.95,4.34,12.07,7.86,-0.32,1.98,Event60sec_002.elg
2022-06-11T11:12:10.000Z,-71.2613,41.14984833333333,17.6523,32.019,297,153,6707.43,4.58,55.08,15.22,1.33,1.98,Event60sec_002.elg
2022-06-11T11:13:10.000Z,-71.26075833333333,41.15168666666667,17.632,32.0112,318,143,6606.88,3.35,5.67,11.08,-1.13,-1.68,Event60sec_002.elg
2022-06-11T11:14:10.000Z,-71.26033,41.15354166666667,17.6259,32.005,271,141,6539.65,3.69,354.77,14.13,0.46,-1.9,Event60sec_002.elg
2022-06-11T11:15:10.000Z,-71.25986333333333,41.155385,17.6177,32.0051,313,153,5610,3.36,44.66,8.32,1.38,1.77,Event60sec_002.elg
2022-06-11T11:16:10.000Z,-71.25944,41.15723833333333,17.6093,31.9992,278,146,5822.2,3.72,351.17,13.95,-0.35,2.62,Event60sec_002.elg
2022-06-11T11:17:11.000Z,-71.25896833333333,41.159085,17.6093,31.9978,338,143,6693.98,3.52,49.16,13.51,1.02,-4.6,Event60sec_002.elg
2022-06-11T11:18:11.000Z,-71.25854333333334,41.160955,17.6082,31.9998,308,145,7618.38,4.29,10.01,11.2,1.17,2.95,Event60sec_002.elg
2022-06-11T11:19:11.000Z,-71.25812833333333,41.162815,17.6062,32.0026,269,153,6936.68,2.48,60.17,10.37,2.23,1.05,Event60sec_002.elg
2022-06-11T11:20:11.000Z,-71.25765833333334,41.16469,17.596,32.0062,302,141,7227.7,2.44,355.55,11.64,-0.35,-5.35,Event60sec_002.elg
2022-06-11T11:21:11.000Z,-71.257075,41.166531666666664,17.5904,32.0103,323,143,7000.03,5.02,351.75,15.91,-0.14,1.62,Event60sec_002.elg
2022-06-11T11:22:11.000Z,-71.25648166666667,41.16834,17.5848,32.0116,330,147,6738.58,4.7,335.56,14.87,-0.86,-0.43,Event60sec_002.elg
2022-06-11T11:23:11.000Z,-71.25588333333333,41.17017666666667,17.5779,32.0121,309,147,6783.33,3.39,12.22,11.13,-0.18,0.66,Event60sec_002.elg
2022-06-11T11:24:11.000Z,-71.25527833333334,41.171976666666666,17.579,32.0145,277,140,7053.52,2.57,4.81,18.21,-0.24,-5.44,Event60sec_002.elg
2022-06-11T11:25:11.000Z,-71.25476166666667,41.17382666666666,17.5806,32.0189,240,146,6901.92,5.76,78.55,16.95,1.25,-1.02,Event60sec_002.elg
2022-06-11T11:26:11.000Z,-71.2541,41.17563666666667,17.5713,32.0213,291,152,6554.63,3.74,62.88,10.79,0.62,1.97,Event60sec_002.elg
2022-06-11T11:27:11.000Z,-71.253595,41.177525,17.566,32.0249,290,139,6343.6,3.44,2.46,15.15,0.72,-6.14,Event60sec_002.elg
2022-06-11T11:28:11.000Z,-71.25307833333333,41.179388333333335,17.565,32.0306,255,143,6344.28,1.12,13.7,8.46,1.24,-3.19,Event60sec_002.elg
2022-06-11T11:29:11.000Z,-71.25315833333333,41.181241666666665,17.561,32.036,291,159,6389.78,3.61,42.27,1.01,0.04,3.92,Event60sec_002.elg
2022-06-11T11:30:11.000Z,-71.25282666666666,41.183103333333335,17.5617,32.042,303,145,5569.82,2.28,40.93,5.48,-0.18,-0.2,Event60sec_002.elg
2022-06-11T11:31:11.000Z,-71.25267666666667,41.18502,17.5451,32.0461,270,146,5862.3,2.41,50.25,5.97,2.89,4.28,Event60sec_002.elg
2022-06-11T11:32:11.000Z,-71.25234666666667,41.186883333333334,17.5302,32.047,305,143,6239.43,4.35,329.15,7.5,0.57,-3.02,Event60sec_002.elg
2022-06-11T11:33:11.000Z,-71.25213333333333,41.18879,17.5121,32.0476,315,150,6123.23,3.03,70.67,8.32,0.12,-0.39,Event60sec_002.elg
2022-06-11T11:34:11.000Z,-71.25185,41.19065333333333,17.4955,32.046,301,148,5943.72,3.21,16.54,8.47,-0.77,2.8,Event60sec_002.elg
2022-06-11T11:35:11.000Z,-71.25156,41.19253,17.4875,32.0451,306,147,6208.25,3.17,6.2,4.42,-0.48,3.45,Event60sec_002.elg
2022-06-11T11:36:11.000Z,-71.25119333333333,41.194405,17.4687,32.045,282,147,6140.05,2.48,356.69,8.3,0.12,-0.42,Event60sec_002.elg
2022-06-11T11:37:11.000Z,-71.25099666666667,41.19627833333333,17.4449,32.0491,314,144,5992.37,2.23,42.49,7.51,0.38,1.19,Event60sec_002.elg
2022-06-11T11:38:11.000Z,-71.25072833333333,41.198168333333335,17.4265,32.0566,294,147,5557.68,2.89,333.46,5.52,-1.28,-1.91,Event60sec_002.elg
2022-06-11T11:39:11.000Z,-71.25045166666666,41.200045,17.4155,32.0671,280,146,5357.33,3.2,20.04,5.72,0.03,3.26,Event60sec_002.elg
2022-06-11T11:40:11.000Z,-71.25020833333333,41.20192,17.4053,32.0781,303,147,5210.28,2.23,9.92,6.06,-0.65,-2.02,Event60sec_002.elg
2022-06-11T11:41:11.000Z,-71.24992666666667,41.20379833333333,17.3848,32.0881,295,152,5264.8,2.32,2.6,8.53,-0.23,3.03,Event60sec_002.elg
2022-06-11T11:42:11.000Z,-71.24963166666667,41.20569666666667,17.3681,32.0953,298,148,5200.7,2.22,42.21,5.81,1.51,1.2,Event60sec_002.elg
2022-06-11T11:43:11.000Z,-71.24934833333333,41.20757166666667,17.3405,32.1039,297,147,4979.02,3.08,304.14,2.56,-0.85,2.75,Event60sec_002.elg
2022-06-11T11:44:11.000Z,-71.24910833333334,41.20943,17.3071,32.1078,287,144,5346.15,1.43,359.82,10.99,0.57,0.03,Event60sec_002.elg
2022-06-11T11:45:11.000Z,-71.24877166666667,41.21131,17.2544,32.1134,292,152,6007.95,3.3,75.77,8.94,0.9,0.06,Event60sec_002.elg
2022-06-11T11:46:11.000Z,-71.24832333333333,41.213175,17.1826,32.1139,279,146,5599.08,1.83,332.27,5.06,-0.83,-1.34,Event60sec_002.elg
2022-06-11T11:47:11.000Z,-71.24828333333333,41.21506333333333,17.0735,32.1095,247,153,5879.77,2.69,52.85,355.97,0.25,0.33,Event60sec_002.elg
2022-06-11T11:48:11.000Z,-71.24808833333333,41.216923333333334,17.0125,32.1074,251,148,5532.12,3.63,331.3,11.35,-0.66,3.58,Event60sec_002.elg
2022-06-11T11:49:11.000Z,-71.24774666666667,41.21876666666667,16.9813,32.1004,237,144,5283.97,2.5,317.31,4.43,0.03,-2.28,Event60sec_002.elg
2022-06-11T11:50:11.000Z,-71.24740333333334,41.22060333333334,16.9979,32.0947,281,146,5257.78,2.27,326.14,7.36,-0.86,-1.46,Event60sec_002.elg
2022-06-11T11:51:11.000Z,-71.24713833333334,41.222476666666665,17.0085,32.094,256,147,5767.55,1.31,48.64,8.65,0.88,1.41,Event60sec_002.elg
2022-06-11T11:52:11.000Z,-71.246825,41.22435333333333,16.9932,32.0931,241,145,5815.63,1.75,61.87,7.05,-0.19,-1.87,Event60sec_002.elg
2022-06-11T11:53:11.000Z,-71.24652666666667,41.226205,16.9998,32.0923,236,147,5610.82,2.82,67.39,7.66,0.29,-1.27,Event60sec_002.elg
2022-06-11T11:54:11.000Z,-71.24626166666667,41.22805666666667,16.9854,32.0917,193,146,5215.19,1.6,342.68,10.31,-0.23,-3.02,Event60sec_002.elg
2022-06-11T11:55:11.000Z,-71.24602333333333,41.2299,16.9642,32.0915,264,149,6286.77,3.17,68.87,2.38,0.08,1.27,Event60sec_002.elg
2022-06-11T11:56:11.000Z,-71.24598666666667,41.23176333333333,16.9559,32.0914,251,151,5815.32,1.7,330.17,359.41,0.99,2.11,Event60sec_002.elg
2022-06-11T11:57:11.000Z,-71.24610666666666,41.23363833333333,16.9479,32.091,226,150,6059.05,1.23,24.05,354.46,0.88,3.96,Event60sec_002.elg
2022-06-11T11:58:11.000Z,-71.24642833333333,41.23549666666667,16.9324,32.0898,271,143,5438.02,2.44,18.67,355.32,-1.07,-2.46,Event60sec_002.elg
2022-06-11T11:59:11.000Z,-71.24654,41.237381666666664,16.9213,32.0908,201,143,6655.68,3.12,329.4,8.29,-0.98,-6.7,Event60sec_002.elg
2022-06-11T12:00:11.000Z,-71.246015,41.239185,16.9014,32.0918,195,150,6791.98,4.05,75.83,17.94,-0.8,3.4,Event60sec_002.elg
2022-06-11T12:01:11.000Z,-71.24584166666666,41.240973333333336,16.8699,32.0931,238,151,6019.18,2.5,340.09,358.44,0.55,-0.53,Event60sec_002.elg
2022-06-11T12:02:11.000Z,-71.24576833333333,41.242826666666666,16.8466,32.0963,201,149,5370.87,1.34,27.55,352.99,0.8,-0.54,Event60sec_002.elg
2022-06-11T12:03:11.000Z,-71.24605833333334,41.244661666666666,16.8075,32.0985,245,143,5544.53,3.01,333.17,12,0.18,-4.88,Event60sec_002.elg
2022-06-11T12:04:11.000Z,-71.24572666666667,41.246473333333334,16.7996,32.1027,234,151,5963.36,1.64,292.24,352.52,1.23,-0.37,Event60sec_002.elg
2022-06-11T12:05:11.000Z,-71.246315,41.24824,16.7874,32.1045,298,144,5628.75,2.4,66.93,358.99,-0.53,2.24,Event60sec_002.elg
2022-06-11T12:06:11.000Z,-71.24626333333333,41.25006833333333,16.7749,32.1079,240,143,5724.2,2.53,3.71,355.96,-0.6,-0.23,Event60sec_002.elg
2022-06-11T12:07:11.000Z,-71.24630166666667,41.251915,16.7504,32.1112,208,151,6056.47,3.48,39.52,14.95,0.42,4.91,Event60sec_002.elg
2022-06-11T12:08:11.000Z,-71.245895,41.25377,16.7057,32.1159,289,153,5675.9,2.35,351.93,357.66,-0.72,1.71,Event60sec_002.elg
2022-06-11T12:09:11.000Z,-71.24581,41.255606666666665,16.6736,32.1197,260,143,5420.88,2.81,350,15.49,-0.4,-1.26,Event60sec_002.elg
2022-06-11T12:10:11.000Z,-71.245545,41.25743,16.6386,32.1238,253,149,5950.8,2.87,298.61,345.2,-0.23,3.19,Event60sec_002.elg
2022-06-11T12:11:11.000Z,-71.24624333333334,41.2592,16.6107,32.1281,240,143,5272.12,1.52,19.48,11.05,-0.7,-2.74,Event60sec_002.elg
2022-06-11T12:12:11.000Z,-71.24577666666667,41.261,16.5869,32.1361,243,147,5609.9,2.37,37.96,6.91,1.5,2.5,Event60sec_002.elg
2022-06-11T12:13:11.000Z,-71.24544666666667,41.26283,16.5529,32.1406,216,145,4702.75,2.22,327.94,7.2,-1.02,-2.84,Event60sec_002.elg
2022-06-11T12:14:11.000Z,-71.24549166666667,41.264673333333334,16.5086,32.1431,282,148,5391.7,3.6,71.63,0.85,-0.89,2.99,Event60sec_002.elg
2022-06-11T12:15:11.000Z,-71.24536,41.266526666666664,16.4792,32.1457,196,147,5097.15,2.91,307.43,3.77,-0.4,2.49,Event60sec_002.elg
2022-06-11T12:16:11.000Z,-71.245395,41.268375,16.4605,32.1471,225,144,4480.05,0.7,58.11,0.79,-0.09,-3.35,Event60sec_002.elg
2022-06-11T12:17:11.000Z,-71.24524,41.270203333333335,16.4603,32.1445,260,149,4581.82,2.33,86.22,14.45,0.79,0.66,Event60sec_002.elg
2022-06-11T12:18:11.000Z,-71.244505,41.27196,16.4437,32.1476,231,147,4872.95,2.79,76.91,30.72,1.07,-0.47,Event60sec_002.elg
2022-06-11T12:19:11.000Z,-71.244055,41.273671666666665,16.4027,32.1535,264,142,4913.48,1.88,284.89,350.88,-0.57,0.88,Event60sec_002.elg
2022-06-11T12:20:11.000Z,-71.24459666666667,41.275483333333334,16.4013,32.1602,284,144,4240.42,1.25,84.35,343.65,-0.56,-0.42,Event60sec_002.elg
2022-06-11T12:21:11.000Z,-71.24552,41.27722,16.3926,32.1635,286,140,3619.67,1.02,62.54,337.93,0.2,-0.18,Event60sec_002.elg
2022-06-11T12:22:11.000Z,-71.24607833333333,41.27900833333333,16.4107,32.1664,218,144,4090.55,1.83,99.28,2.43,1.74,1.2,Event60sec_002.elg
2022-06-11T12:23:11.000Z,-71.24586166666667,41.280863333333336,16.4197,32.1708,290,143,4225.88,2.44,40.04,16.68,0.77,3,Event60sec_002.elg
2022-06-11T12:24:11.000Z,-71.24541666666667,41.28267666666667,16.4265,32.1748,223,150,4753,3.55,97.64,0.58,1.08,-0.01,Event60sec_002.elg
2022-06-11T12:25:11.000Z,-71.245585,41.284526666666665,16.4415,32.1766,249,150,4087.12,0.82,301.12,357.58,0.29,2.07,Event60sec_002.elg
2022-06-11T12:26:11.000Z,-71.24589,41.28638,16.4792,32.1791,236,145,4055.33,2.19,66.69,353.72,0.7,2.5,Event60sec_002.elg
2022-06-11T12:27:11.000Z,-71.24628,41.28824,16.4923,32.1807,277,138,4360.43,3,100.3,352.34,1.92,0.19,Event60sec_002.elg
2022-06-11T12:28:11.000Z,-71.24683666666667,41.290058333333334,16.4524,32.1597,275,137,4168.43,0.75,198.11,350.56,-0.46,-1.1,Event60sec_002.elg
2022-06-11T12:29:11.000Z,-71.246985,41.29189,16.4539,32.1534,285,135,3671.98,2.89,312.03,9.54,0.13,0.25,Event60sec_002.elg
2022-06-11T12:30:11.000Z,-71.24672333333334,41.29375,16.4266,32.1512,271,140,3812.45,1.21,304.86,5.78,-0.68,-2.44,Event60sec_002.elg
2022-06-11T12:31:11.000Z,-71.246485,41.29561,16.4017,32.1586,237,138,3512.17,3.47,301.9,7.78,-0.9,0.31,Event60sec_002.elg
2022-06-11T12:32:12.000Z,-71.24620833333333,41.29749,16.5224,32.1675,286,132,4615.85,1.92,323.71,9.5,1.19,-7.58,Event60sec_002.elg
2022-06-11T12:33:12.000Z,-71.24603166666667,41.299348333333334,16.4538,32.155,280,141,4442.33,0.31,26.17,356.11,-0.45,2.03,Event60sec_002.elg
2022-06-11T12:34:12.000Z,-71.24659666666666,41.30116,16.4246,32.1517,288,141,3986.62,1.26,80.73,349.08,0.3,0.95,Event60sec_002.elg
2022-06-11T12:35:12.000Z,-71.24664166666666,41.30301333333333,16.4309,32.1513,322,138,3846.65,0.75,329.2,22.51,-0.06,1.78,Event60sec_002.elg
2022-06-11T12:36:12.000Z,-71.24606333333334,41.30477333333333,16.5611,32.1294,261,139,3955.17,0.9,190.69,2.8,1.5,2.37,Event60sec_002.elg
2022-06-11T12:37:12.000Z,-71.24586666666667,41.30661166666667,16.554,32.1235,249,136,3954.92,0.93,232.16,15.47,1.33,-1.69,Event60sec_002.elg
2022-06-11T12:38:12.000Z,-71.24540333333333,41.308431666666664,16.5643,32.122,263,135,4138.15,0.75,164.86,5.42,0.06,-3.72,Event60sec_002.elg
2022-06-11T12:39:12.000Z,-71.24552333333334,41.31027666666667,16.6003,32.1206,253,137,4094.95,1.97,208.27,341.74,1.03,0.95,Event60sec_002.elg
2022-06-11T12:40:12.000Z,-71.24674833333333,41.31186833333334,16.6577,32.1213,254,137,3755.58,4.05,118.25,348.42,0.51,-3.09,Event60sec_002.elg
2022-06-11T12:41:12.000Z,-71.24703166666667,41.313696666666665,16.7224,32.1174,240,148,4135.07,1.32,102.24,3.34,-0.73,4.08,Event60sec_002.elg
2022-06-11T12:42:12.000Z,-71.24700833333333,41.315545,16.7349,32.1159,216,137,4524.75,2.57,284.64,1.08,0.11,4.54,Event60sec_002.elg
2022-06-11T12:43:12.000Z,-71.24707833333333,41.31740166666667,16.7081,32.1148,268,141,4785.75,0.72,205.68,359.48,-0.06,1.02,Event60sec_002.elg
2022-06-11T12:44:12.000Z,-71.24723666666667,41.319248333333334,16.7788,32.1166,283,137,4023.67,2.54,125.39,358.36,0.49,0.22,Event60sec_002.elg
2022-06-11T12:45:12.000Z,-71.24742833333333,41.32111333333334,16.8642,32.1112,246,139,4140.12,2.83,144.46,359.39,0.88,-0.84,Event60sec_002.elg
2022-06-11T12:46:12.000Z,-71.24764666666667,41.322968333333336,16.8633,32.1059,212,135,3571.37,2.98,136.96,356.8,-1.26,-0.58,Event60sec_002.elg
2022-06-11T12:47:12.000Z,-71.2478,41.324418333333334,16.8966,32.1063,250,139,5609.6,1.97,55.77,5.43,-2.35,3.9,Event60sec_002.elg
2022-06-11T12:48:12.000Z,-71.24803166666666,41.32527833333333,16.996,32.103,273,139,7850.32,3.2,172.17,301.36,0.77,-2.51,Event60sec_002.elg
2022-06-11T12:49:12.000Z,-71.24879166666666,41.325485,16.8763,32.104,250,135,8259.73,3.79,126.77,257.43,0.83,2.12,Event60sec_002.elg
2022-06-11T12:50:12.000Z,-71.24937166666666,41.3254,16.8089,32.1042,213,134,7953.18,3.13,155.49,229.56,0.12,0.94,Event60sec_002.elg
2022-06-11T12:51:12.000Z,-71.24975666666667,41.325201666666665,16.7771,32.1046,217,134,8500.85,4.25,138.96,209.87,-2,-0.27,Event60sec_002.elg
2022-06-11T12:52:12.000Z,-71.25001333333333,41.325041666666664,16.7649,32.1046,252,135,8088.98,3.96,147.5,196.47,1.31,-0.77,Event60sec_002.elg
2022-06-11T12:53:12.000Z,-71.250235,41.324913333333335,16.755,32.1043,261,138,7781.92,3.42,120.51,178.78,-0.47,0.44,Event60sec_002.elg
2022-06-11T12:54:12.000Z,-71.25037666666667,41.32483833333333,16.7388,32.1039,246,131,8678.76,3.2,141.04,161.5,0.5,-0.52,Event60sec_002.elg
2022-06-11T12:55:12.000Z,-71.25053333333334,41.32478833333333,16.7595,32.1048,240,134,8623.22,4.54,126.24,144.15,0.02,-0.21,Event60sec_002.elg
2022-06-11T12:56:12.000Z,-71.250655,41.32479333333333,16.7417,32.1059,246,136,8624.63,2.44,129.65,135,2.52,-0.27,Event60sec_002.elg
2022-06-11T12:57:12.000Z,-71.25082833333333,41.32478833333333,16.9699,32.1069,243,137,7865.53,3.64,121.12,117.92,0.73,-0.27,Event60sec_002.elg
2022-06-11T12:58:12.000Z,-71.25101333333333,41.32476333333334,17.3508,32.1028,227,134,8034.37,4.45,140.86,101.18,-0.8,0.05,Event60sec_002.elg
2022-06-11T12:59:12.000Z,-71.251165,41.32472333333333,17.3704,32.105,221,135,9069.29,4.46,122.93,88.17,-0.06,0.73,Event60sec_002.elg
2022-06-11T13:00:12.000Z,-71.25124833333334,41.324648333333336,17.3842,32.1042,226,133,8568,3.18,139.42,74.92,-0.42,-0.08,Event60sec_002.elg
2022-06-11T13:01:12.000Z,-71.25131333333333,41.324615,17.4922,32.1069,220,135,8761,5.54,127.58,65.15,-0.17,1.28,Event60sec_002.elg
2022-06-11T13:02:12.000Z,-71.25134166666666,41.324603333333336,17.5681,32.1027,256,135,8295.27,3.35,114.16,54.27,-0.32,0.22,Event60sec_002.elg
2022-06-11T13:03:12.000Z,-71.25137,41.32464,17.8537,32.1053,263,133,8464.97,1.82,111.23,48.45,0.05,-1.91,Event60sec_002.elg
2022-06-11T13:04:12.000Z,-71.251345,41.324675,17.6722,32.1007,269,139,9309.1,2.4,125.8,46.84,0.24,1.56,Event60sec_002.elg
2022-06-11T13:05:12.000Z,-71.251265,41.32471,17.4146,32.1036,236,134,8724.33,2.1,199.07,38.26,1.84,-1.4,Event60sec_002.elg
2022-06-11T13:06:12.000Z,-71.25120333333334,41.324765,17.3091,32.1015,236,136,9290.82,3.22,154.74,25.45,0.88,0.8,Event60sec_002.elg
2022-06-11T13:07:12.000Z,-71.25113333333333,41.324855,17.2801,32.1016,233,136,9474.75,2.46,178.95,5.86,1.66,-1.17,Event60sec_002.elg
2022-06-11T13:08:12.000Z,-71.25111833333334,41.324975,17.1308,32.1016,222,134,9228.27,2.35,141.84,340.69,-0.51,1.13,Event60sec_002.elg
2022-06-11T13:09:12.000Z,-71.25121,41.325116666666666,16.9516,32.1026,242,131,9283.7,1.57,134.43,315.92,1.69,0.99,Event60sec_002.elg
2022-06-11T13:10:12.000Z,-71.25139,41.32526333333333,16.8482,32.1027,272,137,9161.58,3.71,183.8,298.83,-0.87,-2.35,Event60sec_002.elg
2022-06-11T13:11:12.000Z,-71.25158833333333,41.32531,16.819,32.1026,275,137,9064.92,2.6,121.15,288.19,1.58,0.95,Event60sec_002.elg
2022-06-11T13:12:12.000Z,-71.25179166666666,41.32534,16.8361,32.1031,232,137,9216.37,2.68,126.76,279.78,-0.1,1.02,Event60sec_002.elg
2022-06-11T13:13:12.000Z,-71.25198666666667,41.325358333333334,16.8473,32.1036,269,138,8913.73,2.34,146.14,274.85,-0.02,0.62,Event60sec_002.elg
2022-06-11T13:14:12.000Z,-71.25214833333334,41.325345,16.867,32.1023,261,138,8864.75,2.15,170.31,274.11,-1.16,-1.19,Event60sec_002.elg
2022-06-11T13:15:12.000Z,-71.25230666666667,41.325336666666665,16.8734,32.1025,280,136,8764.73,2.48,109.81,275.44,-1.15,1.3,Event60sec_002.elg
2022-06-11T13:16:12.000Z,-71.25243666666667,41.325316666666666,16.8799,32.1026,261,134,8785.02,2.63,68.67,274.63,1.44,1.48,Event60sec_002.elg
2022-06-11T13:17:12.000Z,-71.25258,41.32529666666667,16.9152,32.1019,230,136,9031.55,3.4,141.09,278.37,-1.72,-1.02,Event60sec_002.elg
2022-06-11T13:18:12.000Z,-71.252705,41.32527666666667,16.9355,32.1019,274,133,9292.85,1.59,103.94,281.8,0.86,1.79,Event60sec_002.elg
2022-06-11T13:19:12.000Z,-71.25282333333334,41.325273333333335,17.0105,32.1036,228,137,9233.82,2.88,202.51,284.98,-1.04,-2.81,Event60sec_002.elg
2022-06-11T13:20:12.000Z,-71.25292833333333,41.325246666666665,17.0577,32.1025,259,136,9047.63,2.37,76.12,288.19,-0.16,1.66,Event60sec_002.elg
2022-06-11T13:21:12.000Z,-71.25304,41.325248333333334,17.1482,32.1021,259,135,8935.28,2.42,151.99,293.66,-0.12,-2.42,Event60sec_002.elg
2022-06-11T13:22:12.000Z,-71.25316,41.325266666666664,17.0075,32.1012,271,133,8764.9,3.23,156.45,295.26,-0.49,0.08,Event60sec_002.elg
2022-06-11T13:23:12.000Z,-71.253245,41.325265,17.0264,32.102,250,136,9276.68,2.3,165.73,289.53,0.22,0.27,Event60sec_002.elg
2022-06-11T13:24:12.000Z,-71.25336,41.32527,17.0781,32.1019,246,132,8958,3.48,124.62,289.95,1.61,0.05,Event60sec_002.elg
2022-06-11T13:25:12.000Z,-71.253475,41.32528333333333,17.1945,32.1018,248,138,9252.55,3.43,148.02,290.55,0.43,-0.7,Event60sec_002.elg
2022-06-11T13:26:12.000Z,-71.25360166666667,41.3253,17.2401,32.0997,217,137,8753.34,3.48,132.18,284.6,1.61,-0.05,Event60sec_002.elg
2022-06-11T13:27:12.000Z,-71.25376833333333,41.325325,17.2293,32.1002,282,138,8851.43,3.16,182.81,276.94,-1.25,0.48,Event60sec_002.elg
2022-06-11T13:28:12.000Z,-71.25390833333333,41.32534166666667,17.1931,32.0988,233,141,9030.92,3.03,196.66,270.14,-1.2,-1.97,Event60sec_002.elg
2022-06-11T13:29:12.000Z,-71.25404,41.325335,17.2205,32.0996,225,138,8703.9,4.46,138.56,269.84,1.68,-1.25,Event60sec_002.elg
2022-06-11T13:30:12.000Z,-71.25418,41.325311666666664,17.144,32.1007,256,131,8370.27,4.45,150.9,272.88,-1.68,-2.04,Event60sec_002.elg
2022-06-11T13:31:12.000Z,-71.25435166666666,41.32529666666667,17.1304,32.0982,283,136,8830.68,2.26,151.86,273.33,-0.62,0.31,Event60sec_002.elg
2022-06-11T13:32:12.000Z,-71.25451166666667,41.325293333333335,17.1186,32.0996,273,141,8707.9,2.38,144.23,276.62,-0.13,1.41,Event60sec_002.elg
2022-06-11T13:33:12.000Z,-71.25466166666666,41.325271666666666,17.195,32.0981,288,140,8714.78,1.89,95.83,279.9,1.78,2.78,Event60sec_002.elg
2022-06-11T13:34:12.000Z,-71.254835,41.32525833333333,17.1558,32.0989,226,137,8857.38,2.52,128.11,282.89,-0.46,-1.17,Event60sec_002.elg
2022-06-11T13:35:12.000Z,-71.25498666666667,41.325291666666665,17.1987,32.0982,231,132,8945.12,3.8,113.26,277.83,0.39,-2.54,Event60sec_002.elg
2022-06-11T13:36:12.000Z,-71.25512333333333,41.325273333333335,17.2652,32.0959,318,137,9234.22,3.32,163.01,277.35,-1.26,-1.06,Event60sec_002.elg
2022-06-11T13:37:12.000Z,-71.25524666666666,41.32525833333333,17.2181,32.0952,225,136,9042.55,2.3,154.22,278.65,0.67,-0.25,Event60sec_002.elg
2022-06-11T13:38:12.000Z,-71.25540666666667,41.32525,17.1701,32.0974,233,137,9246.23,2.45,134.84,287.11,0.68,-0.06,Event60sec_002.elg
2022-06-11T13:39:12.000Z,-71.25553333333333,41.32524333333333,17.2593,32.0967,289,140,9219.57,2.23,153.56,293.19,-0.33,1.1,Event60sec_002.elg
2022-06-11T13:40:12.000Z,-71.25565333333333,41.32526,17.2403,32.0978,241,135,8933.92,1.16,165.64,293.78,-0.17,-0,Event60sec_002.elg
2022-06-11T13:41:12.000Z,-71.25578,41.32526,17.2922,32.0961,241,137,9170.12,3.31,163.04,294.36,1.12,-0.9,Event60sec_002.elg
2022-06-11T13:42:12.000Z,-71.255935,41.32529666666667,17.2213,32.096,241,133,9010.36,3.05,192.59,290.84,-1.17,-0.31,Event60sec_002.elg
